from_id,to_id,travel_time
48060805,1,92.0
48060805,2,47.0
48060805,3,97.0
48060805,4,70.0
48060806,0,86.0
48060806,1,91.0
48060806,2,47.0
48060806,3,95.0
48060806,4,69.0
48060807,0,90.0
48060807,1,95.0
48060807,2,51.0
48060807,3,97.0
48060807,4,73.0
48060808,0,91.0
48060808,1,96.0
48060808,2,52.0
48060808,3,100.0
48060808,4,73.0
48060810,0,91.0
48060810,1,95.0
48060810,2,53.0
48060810,3,95.0
48060810,4,75.0
48060811,0,88.0
48060811,1,93.0
48060811,2,50.0
48060811,3,95.0
48060811,4,72.0
48060812,0,91.0
48060812,1,95.0
48060812,2,53.0
48060812,3,96.0
48060812,4,74.0
48060813,0,87.0
48060813,1,89.0
48060813,2,49.0
48060813,3,92.0
48060813,4,68.0
48060814,0,86.0
48060814,1,91.0
48060814,2,48.0
48060814,3,94.0
48060814,4,69.0
48060815,0,86.0
48060815,1,88.0
48060815,2,48.0
48060815,3,92.0
48060815,4,66.0
48060816,0,85.0
48060816,1,87.0
48060816,2,47.0
48060816,3,92.0
48060816,4,65.0
48060817,0,88.0
48060817,1,110.0
48060817,2,72.0
48060817,3,
48060817,4,78.0
48060818,0,91.0
48060818,1,94.0
48060818,2,54.0
48060818,3,94.0
48060818,4,74.0
48060820,0,63.0
48060820,1,71.0
48060820,2,77.0
48060820,3,
48060820,4,55.0
48060821,0,53.0
48060821,1,62.0
48060821,2,65.0
48060821,3,111.0
48060821,4,46.0
48060830,0,45.0
48060830,1,84.0
48060830,2,65.0
48060830,3,
48060830,4,63.0
48060831,0,43.0
48060831,1,81.0
48060831,2,61.0
48060831,3,
48060831,4,61.0
48060832,0,82.0
48060832,1,88.0
48060832,2,41.0
48060832,3,93.0
48060832,4,66.0
48060833,0,78.0
48060833,1,85.0
48060833,2,38.0
48060833,3,91.0
48060833,4,64.0
48060834,0,84.0
48060834,1,90.0
48060834,2,46.0
48060834,3,94.0
48060834,4,68.0
48060836,0,75.0
48060836,1,81.0
48060836,2,35.0
48060836,3,91.0
48060836,4,58.0
48060837,0,35.0
48060837,1,47.0
48060837,2,43.0
48060837,3,95.0
48060837,4,32.0
48060838,0,41.0
48060838,1,54.0
48060838,2,44.0
48060838,3,101.0
48060838,4,35.0
48060842,0,36.0
48060842,1,58.0
48060842,2,36.0
48060842,3,100.0
48060842,4,31.0
48060843,0,33.0
48060843,1,54.0
48060843,2,45.0
48060843,3,99.0
48060843,4,30.0
48060844,0,34.0
48060844,1,56.0
48060844,2,55.0
48060844,3,103.0
48060844,4,35.0
48060845,0,34.0
48060845,1,66.0
48060845,2,50.0
48060845,3,102.0
48060845,4,41.0
48060846,0,29.0
48060846,1,62.0
48060846,2,44.0
48060846,3,99.0
48060846,4,39.0
48060847,0,26.0
48060847,1,61.0
48060847,2,41.0
48060847,3,97.0
48060847,4,39.0
48060848,0,27.0
48060848,1,63.0
48060848,2,39.0
48060848,3,97.0
48060848,4,39.0
48060849,0,28.0
48060849,1,62.0
48060849,2,42.0
48060849,3,99.0
48060849,4,41.0
48060850,0,28.0
48060850,1,60.0
48060850,2,47.0
48060850,3,96.0
48060850,4,38.0
48060851,0,19.0
48060851,1,60.0
48060851,2,36.0
48060851,3,95.0
48060851,4,37.0
48060852,0,48.0
48060852,1,72.0
48060852,2,65.0
48060852,3,
48060852,4,53.0
48060853,0,45.0
48060853,1,59.0
48060853,2,54.0
48060853,3,106.0
48060853,4,43.0
48060855,0,49.0
48060855,1,49.0
48060855,2,58.0
48060855,3,88.0
48060855,4,30.0
48060856,0,48.0
48060856,1,48.0
48060856,2,55.0
48060856,3,90.0
48060856,4,27.0
48060857,0,49.0
48060857,1,48.0
48060857,2,58.0
48060857,3,91.0
48060857,4,30.0
48060858,0,49.0
48060858,1,47.0
48060858,2,59.0
48060858,3,91.0
48060858,4,32.0
48060859,0,47.0
48060859,1,46.0
48060859,2,58.0
48060859,3,87.0
48060859,4,30.0
48060860,0,52.0
48060860,1,46.0
48060860,2,65.0
48060860,3,92.0
48060860,4,37.0
48060861,0,49.0
48060861,1,44.0
48060861,2,63.0
48060861,3,92.0
48060861,4,34.0
48060862,0,49.0
48060862,1,42.0
48060862,2,65.0
48060862,3,96.0
48060862,4,37.0
48060863,0,46.0
48060863,1,39.0
48060863,2,62.0
48060863,3,94.0
48060863,4,35.0
48060864,0,42.0
48060864,1,36.0
48060864,2,63.0
48060864,3,95.0
48060864,4,37.0
48060865,0,40.0
48060865,1,36.0
48060865,2,56.0
48060865,3,92.0
48060865,4,30.0
48060866,0,45.0
48060866,1,42.0
48060866,2,57.0
48060866,3,92.0
48060866,4,29.0
48060867,0,48.0
48060867,1,45.0
48060867,2,58.0
48060867,3,92.0
48060867,4,30.0
48060868,0,46.0
48060868,1,47.0
48060868,2,58.0
48060868,3,93.0
48060868,4,29.0
48060869,0,40.0
48060869,1,38.0
48060869,2,55.0
48060869,3,92.0
48060869,4,29.0
48060870,0,38.0
48060870,1,36.0
48060870,2,56.0
48060870,3,93.0
48060870,4,30.0
48060871,0,44.0
48060871,1,42.0
48060871,2,60.0
48060871,3,96.0
48060871,4,34.0
48060872,0,47.0
48060872,1,42.0
48060872,2,63.0
48060872,3,95.0
48060872,4,35.0
48060873,0,50.0
48060873,1,46.0
48060873,2,60.0
48060873,3,95.0
48060873,4,33.0
48060874,0,50.0
48060874,1,47.0
48060874,2,61.0
48060874,3,98.0
48060874,4,34.0
48060875,0,46.0
48060875,1,43.0
48060875,2,62.0
48060875,3,93.0
48060875,4,37.0
48060876,0,40.0
48060876,1,40.0
48060876,2,61.0
48060876,3,92.0
48060876,4,36.0
48060877,0,52.0
48060877,1,48.0
48060877,2,63.0
48060877,3,97.0
48060877,4,37.0
48060878,0,54.0
48060878,1,49.0
48060878,2,67.0
48060878,3,100.0
48060878,4,40.0
48060879,0,61.0
48060879,1,49.0
48060879,2,74.0
48060879,3,105.0
48060879,4,48.0
48060880,0,56.0
48060880,1,42.0
48060880,2,72.0
48060880,3,101.0
48060880,4,43.0
48060881,0,72.0
48060881,1,35.0
48060881,2,88.0
48060881,3,106.0
48060881,4,66.0
48060882,0,58.0
48060882,1,46.0
48060882,2,73.0
48060882,3,105.0
48060882,4,46.0
48060884,0,66.0
48060884,1,54.0
48060884,2,89.0
48060884,3,117.0
48060884,4,62.0
48060885,0,46.0
48060885,1,38.0
48060885,2,72.0
48060885,3,102.0
48060885,4,44.0
48060886,0,44.0
48060886,1,33.0
48060886,2,69.0
48060886,3,99.0
48060886,4,42.0
48060887,0,48.0
48060887,1,37.0
48060887,2,73.0
48060887,3,104.0
48060887,4,45.0
48060888,0,53.0
48060888,1,40.0
48060888,2,74.0
48060888,3,106.0
48060888,4,45.0
48060889,0,47.0
48060889,1,35.0
48060889,2,68.0
48060889,3,101.0
48060889,4,40.0
48060890,0,54.0
48060890,1,40.0
48060890,2,78.0
48060890,3,108.0
48060890,4,48.0
48060891,0,52.0
48060891,1,39.0
48060891,2,74.0
48060891,3,104.0
48060891,4,45.0
48060892,0,52.0
48060892,1,39.0
48060892,2,65.0
48060892,3,94.0
48060892,4,38.0
48060893,0,50.0
48060893,1,36.0
48060893,2,59.0
48060893,3,90.0
48060893,4,33.0
48060894,0,51.0
48060894,1,37.0
48060894,2,62.0
48060894,3,90.0
48060894,4,35.0
48060895,0,50.0
48060895,1,39.0
48060895,2,69.0
48060895,3,97.0
48060895,4,40.0
48060896,0,50.0
48060896,1,42.0
48060896,2,65.0
48060896,3,92.0
48060896,4,36.0
48060897,0,50.0
48060897,1,40.0
48060897,2,68.0
48060897,3,98.0
48060897,4,40.0
48060898,0,48.0
48060898,1,41.0
48060898,2,59.0
48060898,3,87.0
48060898,4,33.0
48060899,0,49.0
48060899,1,39.0
48060899,2,58.0
48060899,3,87.0
48060899,4,33.0
48060900,0,58.0
48060900,1,40.0
48060900,2,66.0
48060900,3,94.0
48060900,4,40.0
48060901,0,62.0
48060901,1,55.0
48060901,2,67.0
48060901,3,76.0
48060901,4,42.0
48060902,0,55.0
48060902,1,49.0
48060902,2,60.0
48060902,3,71.0
48060902,4,36.0
48060903,0,60.0
48060903,1,53.0
48060903,2,66.0
48060903,3,74.0
48060903,4,41.0
48060904,0,79.0
48060904,1,71.0
48060904,2,84.0
48060904,3,92.0
48060904,4,60.0
48060905,0,69.0
48060905,1,62.0
48060905,2,76.0
48060905,3,81.0
48060905,4,51.0
48060906,0,66.0
48060906,1,49.0
48060906,2,71.0
48060906,3,74.0
48060906,4,48.0
48060907,0,73.0
48060907,1,46.0
48060907,2,78.0
48060907,3,78.0
48060907,4,55.0
48060908,0,70.0
48060908,1,47.0
48060908,2,75.0
48060908,3,76.0
48060908,4,52.0
48060909,0,79.0
48060909,1,47.0
48060909,2,84.0
48060909,3,81.0
48060909,4,61.0
48060910,0,70.0
48060910,1,41.0
48060910,2,76.0
48060910,3,73.0
48060910,4,53.0
48060911,0,71.0
48060911,1,41.0
48060911,2,77.0
48060911,3,73.0
48060911,4,54.0
48060912,0,68.0
48060912,1,40.0
48060912,2,73.0
48060912,3,68.0
48060912,4,50.0
48060913,0,71.0
48060913,1,43.0
48060913,2,75.0
48060913,3,68.0
48060913,4,53.0
48060914,0,71.0
48060914,1,41.0
48060914,2,75.0
48060914,3,70.0
48060914,4,53.0
48060915,0,69.0
48060915,1,40.0
48060915,2,74.0
48060915,3,71.0
48060915,4,51.0
48060916,0,69.0
48060916,1,38.0
48060916,2,74.0
48060916,3,72.0
48060916,4,51.0
48060917,0,66.0
48060917,1,41.0
48060917,2,70.0
48060917,3,73.0
48060917,4,48.0
48060918,0,63.0
48060918,1,42.0
48060918,2,68.0
48060918,3,68.0
48060918,4,46.0
48060919,0,66.0
48060919,1,45.0
48060919,2,71.0
48060919,3,75.0
48060919,4,48.0
48060920,0,65.0
48060920,1,43.0
48060920,2,69.0
48060920,3,74.0
48060920,4,46.0
48060921,0,68.0
48060921,1,39.0
48060921,2,71.0
48060921,3,79.0
48060921,4,48.0
48060922,0,68.0
48060922,1,39.0
48060922,2,71.0
48060922,3,80.0
48060922,4,47.0
48060923,0,68.0
48060923,1,42.0
48060923,2,72.0
48060923,3,78.0
48060923,4,48.0
48060924,0,70.0
48060924,1,46.0
48060924,2,85.0
48060924,3,108.0
48060924,4,61.0
48060925,0,61.0
48060925,1,35.0
48060925,2,80.0
48060925,3,104.0
48060925,4,54.0
48060926,0,58.0
48060926,1,35.0
48060926,2,80.0
48060926,3,105.0
48060926,4,55.0
48060927,0,68.0
48060927,1,42.0
48060927,2,84.0
48060927,3,105.0
48060927,4,59.0
48060928,0,61.0
48060928,1,37.0
48060928,2,84.0
48060928,3,107.0
48060928,4,59.0
48060929,0,63.0
48060929,1,39.0
48060929,2,86.0
48060929,3,109.0
48060929,4,61.0
48060930,0,53.0
48060930,1,32.0
48060930,2,80.0
48060930,3,102.0
48060930,4,52.0
48060931,0,57.0
48060931,1,36.0
48060931,2,82.0
48060931,3,106.0
48060931,4,56.0
48060932,0,50.0
48060932,1,29.0
48060932,2,78.0
48060932,3,100.0
48060932,4,50.0
48060933,0,54.0
48060933,1,33.0
48060933,2,78.0
48060933,3,104.0
48060933,4,54.0
48060934,0,58.0
48060934,1,37.0
48060934,2,84.0
48060934,3,107.0
48060934,4,57.0
48060935,0,48.0
48060935,1,27.0
48060935,2,77.0
48060935,3,99.0
48060935,4,48.0
48060936,0,57.0
48060936,1,27.0
48060936,2,84.0
48060936,3,103.0
48060936,4,56.0
48060937,0,57.0
48060937,1,33.0
48060937,2,84.0
48060937,3,106.0
48060937,4,56.0
48060938,0,105.0
48060938,1,64.0
48060938,2,118.0
48060938,3,
48060938,4,89.0
48060943,0,63.0
48060943,1,23.0
48060943,2,75.0
48060943,3,84.0
48060943,4,50.0
48060944,0,63.0
48060944,1,20.0
48060944,2,77.0
48060944,3,84.0
48060944,4,52.0
48060945,0,65.0
48060945,1,26.0
48060945,2,78.0
48060945,3,84.0
48060945,4,53.0
48060946,0,66.0
48060946,1,28.0
48060946,2,82.0
48060946,3,83.0
48060946,4,56.0
48060947,0,63.0
48060947,1,29.0
48060947,2,83.0
48060947,3,80.0
48060947,4,56.0
48060948,0,69.0
48060948,1,30.0
48060948,2,84.0
48060948,3,85.0
48060948,4,59.0
48060949,0,66.0
48060949,1,26.0
48060949,2,79.0
48060949,3,86.0
48060949,4,53.0
48060950,0,69.0
48060950,1,29.0
48060950,2,83.0
48060950,3,88.0
48060950,4,58.0
48060952,0,66.0
48060952,1,31.0
48060952,2,89.0
48060952,3,79.0
48060952,4,62.0
48060953,0,64.0
48060953,1,31.0
48060953,2,89.0
48060953,3,75.0
48060953,4,61.0
48060954,0,65.0
48060954,1,31.0
48060954,2,88.0
48060954,3,76.0
48060954,4,61.0
48060956,0,61.0
48060956,1,28.0
48060956,2,86.0
48060956,3,67.0
48060956,4,59.0
48060957,0,60.0
48060957,1,27.0
48060957,2,83.0
48060957,3,72.0
48060957,4,56.0
48060958,0,62.0
48060958,1,29.0
48060958,2,87.0
48060958,3,73.0
48060958,4,60.0
48060959,0,57.0
48060959,1,24.0
48060959,2,84.0
48060959,3,80.0
48060959,4,56.0
48060960,0,55.0
48060960,1,21.0
48060960,2,79.0
48060960,3,78.0
48060960,4,52.0
48060961,0,60.0
48060961,1,22.0
48060961,2,82.0
48060961,3,83.0
48060961,4,55.0
48060962,0,59.0
48060962,1,13.0
48060962,2,80.0
48060962,3,83.0
48060962,4,53.0
48060963,0,57.0
48060963,1,15.0
48060963,2,80.0
48060963,3,81.0
48060963,4,54.0
48060965,0,61.0
48060965,1,20.0
48060965,2,83.0
48060965,3,78.0
48060965,4,57.0
48060966,0,69.0
48060966,1,27.0
48060966,2,88.0
48060966,3,69.0
48060966,4,62.0
48060967,0,68.0
48060967,1,26.0
48060967,2,88.0
48060967,3,66.0
48060967,4,62.0
48060968,0,71.0
48060968,1,28.0
48060968,2,89.0
48060968,3,72.0
48060968,4,64.0
48060969,0,74.0
48060969,1,33.0
48060969,2,92.0
48060969,3,74.0
48060969,4,66.0
48060970,0,78.0
48060970,1,35.0
48060970,2,95.0
48060970,3,64.0
48060970,4,68.0
48060971,0,72.0
48060971,1,31.0
48060971,2,91.0
48060971,3,77.0
48060971,4,65.0
48060972,0,68.0
48060972,1,28.0
48060972,2,86.0
48060972,3,80.0
48060972,4,60.0
48060973,0,63.0
48060973,1,23.0
48060973,2,82.0
48060973,3,82.0
48060973,4,55.0
48060974,0,62.0
48060974,1,22.0
48060974,2,80.0
48060974,3,79.0
48060974,4,54.0
48060975,0,78.0
48060975,1,38.0
48060975,2,85.0
48060975,3,75.0
48060975,4,60.0
48060976,0,74.0
48060976,1,34.0
48060976,2,81.0
48060976,3,76.0
48060976,4,56.0
48060977,0,71.0
48060977,1,31.0
48060977,2,79.0
48060977,3,78.0
48060977,4,54.0
48060978,0,72.0
48060978,1,33.0
48060978,2,79.0
48060978,3,76.0
48060978,4,54.0
48060979,0,63.0
48060979,1,24.0
48060979,2,72.0
48060979,3,76.0
48060979,4,46.0
48060980,0,68.0
48060980,1,28.0
48060980,2,77.0
48060980,3,77.0
48060980,4,52.0
48060981,0,74.0
48060981,1,36.0
48060981,2,82.0
48060981,3,90.0
48060981,4,56.0
48060982,0,62.0
48060982,1,24.0
48060982,2,70.0
48060982,3,78.0
48060982,4,44.0
48060983,0,75.0
48060983,1,36.0
48060983,2,80.0
48060983,3,77.0
48060983,4,56.0
48060984,0,74.0
48060984,1,37.0
48060984,2,80.0
48060984,3,77.0
48060984,4,56.0
48060985,0,77.0
48060985,1,39.0
48060985,2,83.0
48060985,3,75.0
48060985,4,58.0
48060986,0,76.0
48060986,1,39.0
48060986,2,82.0
48060986,3,73.0
48060986,4,57.0
48060987,0,73.0
48060987,1,37.0
48060987,2,79.0
48060987,3,63.0
48060987,4,55.0
48060988,0,78.0
48060988,1,39.0
48060988,2,84.0
48060988,3,65.0
48060988,4,59.0
48060989,0,80.0
48060989,1,41.0
48060989,2,85.0
48060989,3,59.0
48060989,4,60.0
48060990,0,81.0
48060990,1,40.0
48060990,2,88.0
48060990,3,62.0
48060990,4,61.0
48060991,0,81.0
48060991,1,42.0
48060991,2,88.0
48060991,3,58.0
48060991,4,62.0
48060992,0,79.0
48060992,1,40.0
48060992,2,88.0
48060992,3,61.0
48060992,4,61.0
48060993,0,80.0
48060993,1,42.0
48060993,2,88.0
48060993,3,61.0
48060993,4,61.0
48060994,0,82.0
48060994,1,46.0
48060994,2,90.0
48060994,3,69.0
48060994,4,64.0
48060995,0,82.0
48060995,1,46.0
48060995,2,90.0
48060995,3,69.0
48060995,4,64.0
48060996,0,77.0
48060996,1,44.0
48060996,2,85.0
48060996,3,63.0
48060996,4,59.0
48060997,0,76.0
48060997,1,44.0
48060997,2,83.0
48060997,3,67.0
48060997,4,58.0
48060998,0,76.0
48060998,1,45.0
48060998,2,83.0
48060998,3,67.0
48060998,4,58.0
48060999,0,77.0
48060999,1,46.0
48060999,2,84.0
48060999,3,69.0
48060999,4,59.0
48061000,0,81.0
48061000,1,50.0
48061000,2,83.0
48061000,3,72.0
48061000,4,61.0
48061001,0,81.0
48061001,1,51.0
48061001,2,84.0
48061001,3,72.0
48061001,4,61.0
48061005,0,84.0
48061005,1,45.0
48061005,2,90.0
48061005,3,77.0
48061005,4,65.0
48061006,0,81.0
48061006,1,46.0
48061006,2,89.0
48061006,3,75.0
48061006,4,63.0
48061007,0,78.0
48061007,1,44.0
48061007,2,86.0
48061007,3,72.0
48061007,4,60.0
48061008,0,75.0
48061008,1,42.0
48061008,2,83.0
48061008,3,68.0
48061008,4,57.0
48061009,0,82.0
48061009,1,45.0
48061009,2,88.0
48061009,3,78.0
48061009,4,62.0
48061010,0,82.0
48061010,1,45.0
48061010,2,88.0
48061010,3,79.0
48061010,4,62.0
48061011,0,83.0
48061011,1,45.0
48061011,2,88.0
48061011,3,80.0
48061011,4,63.0
48061012,0,83.0
48061012,1,45.0
48061012,2,88.0
48061012,3,77.0
48061012,4,63.0
48061013,0,85.0
48061013,1,43.0
48061013,2,90.0
48061013,3,79.0
48061013,4,64.0
48061014,0,83.0
48061014,1,42.0
48061014,2,89.0
48061014,3,74.0
48061014,4,63.0
48061015,0,87.0
48061015,1,45.0
48061015,2,94.0
48061015,3,77.0
48061015,4,67.0
48061016,0,85.0
48061016,1,43.0
48061016,2,93.0
48061016,3,71.0
48061016,4,66.0
48061017,0,81.0
48061017,1,40.0
48061017,2,88.0
48061017,3,68.0
48061017,4,62.0
48061018,0,81.0
48061018,1,40.0
48061018,2,89.0
48061018,3,64.0
48061018,4,61.0
48061019,0,81.0
48061019,1,43.0
48061019,2,88.0
48061019,3,64.0
48061019,4,62.0
48061020,0,78.0
48061020,1,39.0
48061020,2,84.0
48061020,3,60.0
48061020,4,58.0
48061021,0,80.0
48061021,1,42.0
48061021,2,86.0
48061021,3,67.0
48061021,4,60.0
48061022,0,78.0
48061022,1,42.0
48061022,2,84.0
48061022,3,71.0
48061022,4,58.0
48061023,0,79.0
48061023,1,39.0
48061023,2,85.0
48061023,3,60.0
48061023,4,59.0
48061024,0,81.0
48061024,1,42.0
48061024,2,87.0
48061024,3,63.0
48061024,4,61.0
48061025,0,77.0
48061025,1,37.0
48061025,2,82.0
48061025,3,67.0
48061025,4,57.0
48061026,0,75.0
48061026,1,37.0
48061026,2,81.0
48061026,3,69.0
48061026,4,55.0
48061027,0,73.0
48061027,1,34.0
48061027,2,80.0
48061027,3,76.0
48061027,4,55.0
48061028,0,71.0
48061028,1,32.0
48061028,2,78.0
48061028,3,76.0
48061028,4,52.0
48061029,0,73.0
48061029,1,34.0
48061029,2,78.0
48061029,3,72.0
48061029,4,54.0
48061030,0,77.0
48061030,1,38.0
48061030,2,83.0
48061030,3,77.0
48061030,4,58.0
48061031,0,81.0
48061031,1,40.0
48061031,2,89.0
48061031,3,69.0
48061031,4,61.0
48061032,0,78.0
48061032,1,38.0
48061032,2,84.0
48061032,3,66.0
48061032,4,59.0
48061033,0,78.0
48061033,1,37.0
48061033,2,86.0
48061033,3,63.0
48061033,4,59.0
48061034,0,77.0
48061034,1,37.0
48061034,2,85.0
48061034,3,72.0
48061034,4,59.0
48061035,0,85.0
48061035,1,43.0
48061035,2,93.0
48061035,3,74.0
48061035,4,66.0
48061036,0,86.0
48061036,1,42.0
48061036,2,105.0
48061036,3,77.0
48061036,4,77.0
48061038,0,81.0
48061038,1,37.0
48061038,2,101.0
48061038,3,74.0
48061038,4,73.0
48061039,0,73.0
48061039,1,30.0
48061039,2,92.0
48061039,3,67.0
48061039,4,66.0
48061040,0,68.0
48061040,1,25.0
48061040,2,87.0
48061040,3,72.0
48061040,4,63.0
48061041,0,77.0
48061041,1,32.0
48061041,2,96.0
48061041,3,77.0
48061041,4,70.0
48061042,0,76.0
48061042,1,29.0
48061042,2,92.0
48061042,3,83.0
48061042,4,67.0
48061043,0,82.0
48061043,1,33.0
48061043,2,99.0
48061043,3,82.0
48061043,4,72.0
48061044,0,82.0
48061044,1,35.0
48061044,2,101.0
48061044,3,78.0
48061044,4,73.0
48061045,0,87.0
48061045,1,43.0
48061045,2,107.0
48061045,3,79.0
48061045,4,79.0
48061046,0,94.0
48061046,1,46.0
48061046,2,111.0
48061046,3,88.0
48061046,4,83.0
48061047,0,93.0
48061047,1,42.0
48061047,2,108.0
48061047,3,89.0
48061047,4,79.0
48061048,0,84.0
48061048,1,33.0
48061048,2,100.0
48061048,3,89.0
48061048,4,72.0
48061049,0,83.0
48061049,1,31.0
48061049,2,98.0
48061049,3,87.0
48061049,4,70.0
48061050,0,78.0
48061050,1,28.0
48061050,2,93.0
48061050,3,84.0
48061050,4,66.0
48061051,0,76.0
48061051,1,27.0
48061051,2,91.0
48061051,3,83.0
48061051,4,65.0
48061052,0,77.0
48061052,1,31.0
48061052,2,95.0
48061052,3,87.0
48061052,4,70.0
48061053,0,72.0
48061053,1,28.0
48061053,2,90.0
48061053,3,83.0
48061053,4,66.0
48061054,0,68.0
48061054,1,25.0
48061054,2,87.0
48061054,3,78.0
48061054,4,62.0
48061055,0,66.0
48061055,1,28.0
48061055,2,89.0
48061055,3,77.0
48061055,4,64.0
48061056,0,65.0
48061056,1,30.0
48061056,2,89.0
48061056,3,76.0
48061056,4,63.0
48061057,0,66.0
48061057,1,32.0
48061057,2,89.0
48061057,3,78.0
48061057,4,63.0
48061058,0,62.0
48061058,1,30.0
48061058,2,85.0
48061058,3,74.0
48061058,4,58.0
48061059,0,66.0
48061059,1,34.0
48061059,2,89.0
48061059,3,78.0
48061059,4,63.0
48061060,0,69.0
48061060,1,35.0
48061060,2,92.0
48061060,3,81.0
48061060,4,65.0
48061061,0,67.0
48061061,1,35.0
48061061,2,92.0
48061061,3,79.0
48061061,4,65.0
48061062,0,65.0
48061062,1,31.0
48061062,2,89.0
48061062,3,72.0
48061062,4,62.0
48061063,0,62.0
48061063,1,29.0
48061063,2,88.0
48061063,3,68.0
48061063,4,60.0
48061064,0,63.0
48061064,1,31.0
48061064,2,90.0
48061064,3,75.0
48061064,4,62.0
48061065,0,63.0
48061065,1,31.0
48061065,2,89.0
48061065,3,74.0
48061065,4,62.0
48061067,0,80.0
48061067,1,45.0
48061067,2,102.0
48061067,3,89.0
48061067,4,74.0
48061068,0,75.0
48061068,1,42.0
48061068,2,98.0
48061068,3,85.0
48061068,4,72.0
48061069,0,71.0
48061069,1,40.0
48061069,2,96.0
48061069,3,81.0
48061069,4,70.0
48061070,0,76.0
48061070,1,43.0
48061070,2,99.0
48061070,3,85.0
48061070,4,72.0
48061071,0,80.0
48061071,1,45.0
48061071,2,102.0
48061071,3,89.0
48061071,4,74.0
48061072,0,79.0
48061072,1,44.0
48061072,2,101.0
48061072,3,88.0
48061072,4,73.0
48061073,0,81.0
48061073,1,48.0
48061073,2,104.0
48061073,3,92.0
48061073,4,75.0
48061076,0,69.0
48061076,1,39.0
48061076,2,96.0
48061076,3,80.0
48061076,4,70.0
48061077,0,76.0
48061077,1,46.0
48061077,2,101.0
48061077,3,86.0
48061077,4,75.0
48061078,0,75.0
48061078,1,41.0
48061078,2,98.0
48061078,3,79.0
48061078,4,72.0
48061079,0,73.0
48061079,1,40.0
48061079,2,97.0
48061079,3,78.0
48061079,4,72.0
48061080,0,70.0
48061080,1,40.0
48061080,2,97.0
48061080,3,81.0
48061080,4,71.0
48061081,0,65.0
48061081,1,35.0
48061081,2,91.0
48061081,3,76.0
48061081,4,65.0
48061082,0,63.0
48061082,1,33.0
48061082,2,91.0
48061082,3,74.0
48061082,4,64.0
48061083,0,65.0
48061083,1,34.0
48061083,2,92.0
48061083,3,76.0
48061083,4,66.0
48061084,0,67.0
48061084,1,34.0
48061084,2,94.0
48061084,3,73.0
48061084,4,67.0
48061085,0,65.0
48061085,1,33.0
48061085,2,91.0
48061085,3,76.0
48061085,4,65.0
48061086,0,67.0
48061086,1,36.0
48061086,2,93.0
48061086,3,78.0
48061086,4,67.0
48061091,0,71.0
48061091,1,37.0
48061091,2,92.0
48061091,3,81.0
48061091,4,66.0
48061092,0,73.0
48061092,1,39.0
48061092,2,94.0
48061092,3,83.0
48061092,4,68.0
48061093,0,73.0
48061093,1,39.0
48061093,2,94.0
48061093,3,83.0
48061093,4,67.0
48061094,0,74.0
48061094,1,38.0
48061094,2,90.0
48061094,3,85.0
48061094,4,64.0
48061095,0,73.0
48061095,1,40.0
48061095,2,92.0
48061095,3,84.0
48061095,4,66.0
48061096,0,77.0
48061096,1,40.0
48061096,2,91.0
48061096,3,92.0
48061096,4,65.0
48061097,0,74.0
48061097,1,40.0
48061097,2,92.0
48061097,3,85.0
48061097,4,67.0
48061098,0,72.0
48061098,1,40.0
48061098,2,94.0
48061098,3,81.0
48061098,4,68.0
48061099,0,67.0
48061099,1,36.0
48061099,2,91.0
48061099,3,78.0
48061099,4,66.0
48061100,0,67.0
48061100,1,36.0
48061100,2,92.0
48061100,3,78.0
48061100,4,66.0
48061106,0,70.0
48061106,1,38.0
48061106,2,92.0
48061106,3,81.0
48061106,4,68.0
48061108,0,72.0
48061108,1,34.0
48061108,2,83.0
48061108,3,95.0
48061108,4,57.0
48061115,0,80.0
48061115,1,41.0
48061115,2,99.0
48061115,3,86.0
48061115,4,71.0
48061116,0,79.0
48061116,1,41.0
48061116,2,98.0
48061116,3,86.0
48061116,4,70.0
48061117,0,77.0
48061117,1,42.0
48061117,2,100.0
48061117,3,85.0
48061117,4,71.0
48061118,0,75.0
48061118,1,39.0
48061118,2,98.0
48061118,3,84.0
48061118,4,70.0
48061119,0,73.0
48061119,1,40.0
48061119,2,97.0
48061119,3,82.0
48061119,4,68.0
48061120,0,74.0
48061120,1,42.0
48061120,2,99.0
48061120,3,84.0
48061120,4,71.0
48061121,0,69.0
48061121,1,37.0
48061121,2,94.0
48061121,3,80.0
48061121,4,67.0
48061122,0,74.0
48061122,1,33.0
48061122,2,94.0
48061122,3,82.0
48061122,4,66.0
48061123,0,77.0
48061123,1,35.0
48061123,2,98.0
48061123,3,85.0
48061123,4,70.0
48061124,0,71.0
48061124,1,33.0
48061124,2,93.0
48061124,3,83.0
48061124,4,67.0
48061125,0,80.0
48061125,1,33.0
48061125,2,99.0
48061125,3,89.0
48061125,4,72.0
48061128,0,94.0
48061128,1,40.0
48061128,2,107.0
48061128,3,96.0
48061128,4,77.0
48061131,0,85.0
48061131,1,33.0
48061131,2,101.0
48061131,3,89.0
48061131,4,72.0
48061132,0,93.0
48061132,1,50.0
48061132,2,101.0
48061132,3,86.0
48061132,4,72.0
48061133,0,91.0
48061133,1,48.0
48061133,2,98.0
48061133,3,82.0
48061133,4,70.0
48061134,0,91.0
48061134,1,48.0
48061134,2,99.0
48061134,3,83.0
48061134,4,71.0
48061135,0,87.0
